Время[c],Напряжение[В]
0.6405,0.2177
0.6410,0.2177
0.6415,0.2177
0.6420,0.2177
0.6426,0.2177
0.6431,0.2177
0.6436,0.2177
0.6441,0.2228
0.6447,0.2177
0.6452,0.2177
0.6457,0.2177
0.6462,0.2228
0.6468,0.2228
0.6473,0.2228
0.6478,0.2228
0.6483,0.2228
0.6488,0.2177
0.6494,0.2228
0.6499,0.2177
0.6504,0.2177
0.6509,0.2228
0.6514,0.2177
0.6520,0.2228
0.6525,0.2177
0.6530,0.2177
0.6535,0.2177
0.6541,0.2177
0.6546,0.2177
0.6551,0.2177
0.6556,0.2177
0.6561,0.2177
0.6567,0.2177
0.6572,0.2228
0.6577,0.2228
0.6582,0.2177
0.6587,0.2127
0.6593,0.2177
0.6598,0.2177
0.6603,0.2228
0.6608,0.2177
0.6613,0.2177
0.6619,0.2177
0.6624,0.2177
0.6629,0.2177
0.6634,0.2177
0.6640,0.2177
0.6645,0.2228
0.6650,0.2177
0.6655,0.2228
0.6660,0.2177
0.6666,0.2177
0.6671,0.2177
0.6676,0.2228
0.6681,0.2177
0.6686,0.2228
0.6692,0.2177
0.6697,0.2177
0.6702,0.2177
0.6707,0.2177
0.6712,0.2177
0.6718,0.2228
0.6723,0.2177
0.6728,0.2177
0.6733,0.2177
0.6738,0.2228
0.6744,0.2177
0.6749,0.2127
0.6754,0.2177
0.6759,0.2177
0.6764,0.2177
0.6770,0.2177
0.6775,0.2177
0.6780,0.2177
0.6785,0.2228
0.6791,0.2228
0.6796,0.2228
0.6801,0.2177
0.6807,0.2177
0.6812,0.2228
0.6817,0.2177
0.6822,0.2177
0.6827,0.2177
0.6833,0.2177
0.6838,0.2228
0.6843,0.2177
0.6848,0.2228
0.6853,0.2228
0.6859,0.2177
0.6864,0.2228
0.6869,0.2177
0.6874,0.2177
0.6879,0.2177
0.6885,0.2177
0.6890,0.2177
0.6895,0.2177
0.6900,0.2177
0.6905,0.2177
0.6911,0.2177
0.6916,0.2177
0.6921,0.2228
0.6926,0.2228
0.6931,0.2177
0.6937,0.2177
0.6942,0.2228
0.6947,0.2228
0.6952,0.2228
0.6957,0.2228
0.6963,0.2228
0.6968,0.2177
0.6973,0.2177
0.6978,0.2177
0.6983,0.2177
0.6989,0.2177
0.6994,0.2177
0.6999,0.2177
0.7004,0.2177
0.7009,0.2177
0.7015,0.2228
0.7020,0.2228
0.7025,0.2228
0.7030,0.2177
0.7035,0.2228
0.7041,0.2177
0.7046,0.2177
0.7051,0.2127
0.7056,0.2228
0.7061,0.2228
0.7067,0.2228
0.7072,0.2177
0.7077,0.2177
0.7082,0.2228
0.7087,0.2177
0.7093,0.2228
0.7098,0.2228
0.7103,0.2228
0.7108,0.2228
0.7113,0.2177
0.7119,0.2177
0.7124,0.2177
0.7129,0.2228
0.7134,0.2228
0.7139,0.2177
0.7145,0.2228
0.7150,0.2177
0.7155,0.2177
0.7160,0.2177
0.7166,0.2177
0.7171,0.2177
0.7176,0.2177
0.7181,0.2228
0.7186,0.2177
0.7192,0.2177
0.7197,0.2177
0.7202,0.2177
0.7207,0.2177
0.7213,0.2177
0.7218,0.2177
0.7223,0.2177
0.7228,0.2177
0.7233,0.2177
0.7239,0.2177
0.7244,0.2177
0.7249,0.2228
0.7254,0.2228
0.7259,0.2228
0.7265,0.2228
0.7270,0.2177
0.7275,0.2177
0.7280,0.2177
0.7286,0.2177
0.7291,0.2177
0.7296,0.2177
0.7301,0.2177
0.7306,0.2228
0.7312,0.2177
0.7317,0.2177
0.7322,0.2177
0.7327,0.2177
0.7333,0.2177
0.7338,0.2177
0.7343,0.2177
0.7348,0.2177
0.7353,0.2177
