Время[c],Напряжение[В]
0.6685,1.3821
0.6690,1.3821
0.6695,1.3821
0.6700,1.3821
0.6706,1.3821
0.6711,1.3821
0.6716,1.3821
0.6721,1.3770
0.6727,1.3821
0.6732,1.3821
0.6737,1.3821
0.6742,1.3821
0.6747,1.3821
0.6753,1.3821
0.6758,1.3821
0.6763,1.3821
0.6768,1.3821
0.6774,1.3821
0.6779,1.3770
0.6784,1.3821
0.6790,1.3821
0.6795,1.3821
0.6800,1.3821
0.6805,1.3821
0.6810,1.3770
0.6816,1.3821
0.6821,1.3821
0.6826,1.3871
0.6832,1.3871
0.6838,1.3821
0.6844,1.3821
0.6850,1.3821
0.6856,1.3821
0.6862,1.3821
0.6868,1.3821
0.6873,1.3871
0.6880,1.3821
0.6886,1.3871
0.6891,1.3770
0.6896,1.3871
0.6902,1.3871
0.6907,1.3871
0.6912,1.3821
0.6917,1.3821
0.6922,1.3821
0.6928,1.3821
0.6933,1.3821
0.6939,1.3871
0.6944,1.3871
0.6949,1.3871
0.6955,1.3871
0.6960,1.3821
0.6966,1.3921
0.6971,1.3871
0.6977,1.3821
0.6982,1.3871
0.6987,1.3871
0.6993,1.3871
0.6998,1.3871
0.7003,1.3871
0.7009,1.3871
0.7014,1.3821
0.7019,1.3871
0.7025,1.3871
0.7030,1.3871
0.7035,1.3921
0.7040,1.3871
0.7046,1.3871
0.7051,1.3871
0.7056,1.3871
0.7061,1.3921
0.7067,1.3871
0.7072,1.3921
0.7077,1.3921
0.7082,1.3871
0.7087,1.3871
0.7093,1.3871
0.7098,1.3821
0.7103,1.3921
0.7109,1.3921
0.7114,1.3921
0.7119,1.3921
0.7124,1.3921
0.7129,1.3921
0.7135,1.3871
0.7140,1.3972
0.7146,1.3921
0.7151,1.3871
0.7156,1.3921
0.7161,1.3921
0.7167,1.3921
0.7172,1.3921
0.7177,1.3921
0.7182,1.3921
0.7188,1.3972
0.7193,1.3921
0.7198,1.3921
0.7203,1.3921
0.7209,1.3921
0.7216,1.3972
0.7221,1.3871
0.7227,1.3871
0.7233,1.3921
0.7238,1.3921
0.7244,1.3871
0.7249,1.3921
