Время[c],Напряжение[В]
0.6663,1.2307
0.6668,1.2307
0.6674,1.2307
0.6680,1.2307
0.6685,1.2257
0.6691,1.2307
0.6696,1.2307
0.6702,1.2307
0.6707,1.2257
0.6713,1.2257
0.6718,1.2257
0.6724,1.2307
0.6729,1.2307
0.6735,1.2307
0.6740,1.2307
0.6746,1.2257
0.6751,1.2307
0.6757,1.2257
0.6762,1.2257
0.6768,1.2307
0.6773,1.2257
0.6779,1.2257
0.6784,1.2257
0.6790,1.2257
0.6795,1.2307
0.6800,1.2257
0.6806,1.2307
0.6811,1.2307
0.6816,1.2257
0.6822,1.2307
0.6827,1.2307
0.6833,1.2257
0.6838,1.2257
0.6844,1.2257
0.6849,1.2257
0.6855,1.2257
0.6860,1.2307
0.6866,1.2257
0.6871,1.2257
0.6877,1.2307
0.6883,1.2257
0.6888,1.2307
0.6894,1.2307
0.6899,1.2307
0.6905,1.2257
0.6911,1.2307
0.6916,1.2206
0.6922,1.2257
0.6927,1.2257
0.6933,1.2257
0.6938,1.2257
0.6944,1.2206
0.6950,1.2307
0.6956,1.2307
0.6961,1.2206
0.6966,1.2257
0.6972,1.2257
0.6977,1.2257
0.6982,1.2257
0.6988,1.2257
0.6993,1.2257
0.6998,1.2307
0.7003,1.2257
0.7009,1.2307
0.7014,1.2257
0.7020,1.2257
0.7026,1.2257
0.7031,1.2257
0.7037,1.2257
0.7042,1.2257
0.7047,1.2307
0.7054,1.2307
0.7059,1.2257
0.7065,1.2206
0.7071,1.2257
0.7076,1.2257
0.7082,1.2257
0.7087,1.2257
0.7093,1.2257
0.7098,1.2257
0.7104,1.2257
0.7109,1.2257
0.7115,1.2257
0.7121,1.2257
0.7126,1.2257
0.7132,1.2257
0.7137,1.2257
0.7142,1.2206
0.7147,1.2206
0.7153,1.2257
0.7158,1.2257
0.7163,1.2206
0.7169,1.2307
0.7175,1.2206
0.7181,1.2257
0.7187,1.2257
0.7192,1.2307
0.7197,1.2257
0.7203,1.2257
0.7208,1.2257
0.7214,1.2257
0.7219,1.2307
0.7225,1.2307
0.7230,1.2257
0.7236,1.2257
0.7242,1.2257
0.7248,1.2257
0.7254,1.2257
0.7259,1.2257
0.7265,1.2257
0.7270,1.2257
0.7276,1.2257
0.7281,1.2257
0.7287,1.2257
0.7292,1.2257
0.7298,1.2257
0.7304,1.2257
0.7309,1.2257
0.7314,1.2307
0.7319,1.2206
0.7325,1.2307
0.7330,1.2257
0.7336,1.2257
0.7341,1.2257
0.7347,1.2257
0.7353,1.2257
0.7359,1.2206
0.7364,1.2206
0.7370,1.2257
0.7375,1.2257
0.7381,1.2257
0.7386,1.2257
0.7392,1.2257
0.7397,1.2257
0.7403,1.2257
0.7410,1.2257
0.7416,1.2257
0.7422,1.2206
0.7427,1.2257
0.7433,1.2257
0.7438,1.2257
0.7444,1.2206
0.7449,1.2257
0.7455,1.2206
0.7460,1.2257
0.7465,1.2257
0.7471,1.2257
0.7476,1.2257
0.7482,1.2257
0.7487,1.2257
0.7493,1.2257
0.7498,1.2206
0.7504,1.2206
0.7509,1.2257
0.7515,1.2257
0.7520,1.2257
