Время[c],Напряжение[В]
1.8871,1.2106
1.8877,1.2106
1.8882,1.2055
1.8887,1.2055
1.8893,1.2106
1.8898,1.2106
1.8904,1.2055
1.8909,1.2055
1.8914,1.2106
1.8920,1.2106
1.8925,1.2055
1.8931,1.2106
1.8936,1.2106
1.8941,1.2055
1.8947,1.2106
1.8952,1.2106
1.8957,1.2106
1.8963,1.2106
1.8968,1.2055
1.8974,1.2106
1.8979,1.2055
1.8984,1.2106
1.8990,1.2055
1.8995,1.2106
1.9000,1.2106
1.9006,1.2055
1.9011,1.2106
1.9017,1.2106
1.9022,1.2106
1.9027,1.2005
1.9033,1.2055
1.9038,1.2106
1.9044,1.2055
1.9049,1.2106
1.9054,1.2106
1.9060,1.2055
1.9065,1.2055
1.9071,1.2055
1.9076,1.2106
1.9081,1.2055
1.9087,1.2055
1.9092,1.2106
1.9098,1.2106
1.9103,1.2156
1.9108,1.2055
1.9114,1.2055
1.9119,1.2106
1.9124,1.2055
1.9130,1.2106
1.9135,1.2106
1.9141,1.2005
1.9146,1.2106
1.9151,1.2055
1.9157,1.2106
1.9162,1.2055
1.9168,1.2055
1.9173,1.2106
1.9178,1.2055
1.9184,1.2106
1.9189,1.2055
1.9194,1.2106
1.9200,1.2055
1.9205,1.2055
1.9211,1.2106
1.9216,1.2055
1.9221,1.2055
1.9227,1.2106
1.9232,1.2055
1.9238,1.2106
1.9243,1.2106
1.9249,1.2106
1.9255,1.2055
1.9260,1.2106
1.9265,1.2055
1.9271,1.2106
1.9276,1.2106
1.9281,1.2106
1.9287,1.2055
1.9292,1.2156
1.9297,1.2106
1.9303,1.2055
1.9308,1.2055
1.9313,1.2055
1.9319,1.2106
1.9324,1.2106
1.9329,1.2055
1.9335,1.2055
1.9340,1.2055
1.9345,1.2106
1.9351,1.2106
1.9356,1.2106
1.9361,1.2106
1.9367,1.2055
1.9372,1.2055
1.9377,1.2106
1.9383,1.2055
1.9388,1.2106
1.9393,1.2055
1.9399,1.2106
1.9404,1.2055
1.9409,1.2055
1.9415,1.2055
1.9420,1.2106
1.9425,1.2055
1.9431,1.2055
1.9436,1.2106
1.9442,1.2106
1.9447,1.2106
1.9452,1.2055
1.9458,1.2055
1.9463,1.2106
1.9468,1.2005
1.9474,1.2106
1.9479,1.2055
1.9484,1.2055
1.9490,1.2055
1.9495,1.2106
1.9500,1.2055
1.9506,1.2055
1.9511,1.2106
1.9516,1.2055
1.9522,1.2055
1.9527,1.2055
1.9532,1.2055
1.9538,1.2055
1.9543,1.2055
1.9548,1.2055
1.9554,1.2106
1.9559,1.2106
1.9564,1.2055
1.9570,1.2005
1.9575,1.2055
1.9581,1.2106
1.9586,1.2055
1.9591,1.2055
1.9597,1.2055
1.9602,1.2055
1.9607,1.2055
1.9613,1.2005
1.9618,1.2055
1.9623,1.2005
1.9629,1.2055
1.9634,1.2055
1.9639,1.2005
1.9645,1.2055
1.9650,1.2106
1.9656,1.2106
1.9661,1.2055
1.9666,1.2055
1.9672,1.2055
1.9677,1.2055
1.9682,1.2005
1.9688,1.2005
1.9693,1.2106
1.9698,1.2055
1.9704,1.2055
1.9709,1.2055
1.9714,1.2055
1.9720,1.2106
1.9725,1.2055
1.9730,1.2055
1.9736,1.2005
1.9741,1.2005
1.9747,1.2005
1.9752,1.2055
1.9757,1.2055
1.9763,1.2055
1.9768,1.2055
1.9773,1.2005
1.9779,1.2055
1.9784,1.2055
1.9789,1.2055
1.9795,1.2005
1.9800,1.2055
1.9805,1.2055
1.9811,1.2055
1.9816,1.2055
1.9822,1.2055
1.9827,1.2055
1.9832,1.2005
1.9838,1.2055
1.9843,1.2005
1.9848,1.2055
1.9854,1.2055
1.9859,1.2005
1.9864,1.2055
1.9870,1.2055
1.9875,1.2005
1.9880,1.2055
1.9886,1.2055
1.9891,1.2005
1.9896,1.2055
1.9902,1.2055
1.9907,1.2055
1.9912,1.2055
1.9918,1.2055
1.9923,1.2055
1.9928,1.2005
1.9934,1.2055
1.9939,1.2005
1.9945,1.2055
1.9950,1.2055
1.9955,1.2055
1.9961,1.2106
1.9966,1.2055
1.9971,1.1954
1.9977,1.2005
1.9982,1.2005
1.9987,1.2055
1.9993,1.2005
1.9998,1.2055
2.0004,1.2005
2.0009,1.2055
2.0014,1.2055
2.0020,1.2005
2.0025,1.2005
2.0030,1.2005
2.0036,1.2005
2.0041,1.2055
2.0046,1.2055
2.0052,1.2005
2.0057,1.2055
2.0062,1.2055
2.0068,1.2005
2.0073,1.2005
2.0078,1.2055
2.0084,1.2005
2.0089,1.2055
2.0094,1.2055
2.0100,1.2005
2.0105,1.2055
2.0110,1.2005
2.0116,1.2055
2.0121,1.2005
2.0127,1.2005
2.0132,1.2055
2.0137,1.2005
2.0143,1.2005
2.0148,1.2005
2.0153,1.2055
2.0159,1.2055
2.0164,1.2005
2.0169,1.2055
2.0175,1.2055
2.0180,1.2005
2.0185,1.2005
2.0191,1.2055
2.0196,1.2005
2.0201,1.2005
2.0207,1.1954
2.0212,1.2005
2.0217,1.2055
2.0223,1.2005
2.0228,1.2005
2.0233,1.2005
2.0239,1.2005
2.0244,1.2055
2.0250,1.2055
2.0256,1.2055
2.0261,1.2005
2.0266,1.2005
2.0272,1.2005
2.0277,1.2055
2.0283,1.2055
2.0288,1.2005
2.0293,1.2005
2.0299,1.2005
2.0304,1.2005
2.0310,1.2005
2.0315,1.2005
2.0320,1.1954
2.0326,1.2005
2.0331,1.2005
2.0337,1.2005
2.0342,1.2005
2.0347,1.2055
2.0353,1.2005
2.0358,1.2005
2.0363,1.2055
2.0369,1.2005
2.0374,1.1954
2.0380,1.1954
2.0385,1.2055
2.0390,1.2055
2.0396,1.2005
2.0401,1.2005
2.0407,1.2005
2.0412,1.2055
2.0417,1.2005
2.0423,1.2005
2.0428,1.1954
2.0434,1.1954
2.0439,1.2005
2.0445,1.2005
2.0450,1.2005
2.0456,1.2005
2.0461,1.2005
2.0466,1.2005
2.0472,1.2005
2.0477,1.2005
2.0482,1.2005
2.0488,1.2005
2.0493,1.2005
2.0499,1.1954
2.0504,1.2005
2.0509,1.1954
2.0515,1.2005
2.0520,1.2005
2.0526,1.2005
2.0531,1.2005
2.0536,1.2005
2.0542,1.2005
2.0547,1.2005
2.0553,1.1954
2.0558,1.2005
2.0563,1.2005
2.0569,1.2005
2.0574,1.2005
2.0579,1.2005
2.0585,1.2005
2.0590,1.1954
2.0596,1.1954
2.0601,1.2005
2.0606,1.2005
2.0612,1.1954
2.0617,1.2005
2.0623,1.2005
2.0628,1.1954
2.0633,1.2005
2.0639,1.2005
2.0644,1.1904
2.0650,1.1954
2.0655,1.1954
2.0660,1.2005
2.0666,1.2005
2.0671,1.2005
2.0676,1.1954
2.0682,1.2005
2.0687,1.2005
2.0693,1.2005
2.0698,1.2005
2.0703,1.2005
2.0709,1.1954
2.0714,1.1954
2.0720,1.1954
2.0725,1.2005
2.0730,1.1954
2.0736,1.1954
2.0741,1.2005
2.0746,1.1954
2.0752,1.1954
2.0757,1.2005
2.0763,1.2005
2.0768,1.1954
2.0773,1.2005
2.0779,1.1954
2.0784,1.1954
2.0790,1.2005
2.0795,1.1904
2.0800,1.1954
2.0806,1.2005
2.0811,1.2005
2.0816,1.2005
2.0822,1.1954
2.0827,1.1954
2.0833,1.1954
2.0838,1.2005
2.0843,1.1954
2.0849,1.2005
2.0855,1.1904
2.0861,1.1954
2.0866,1.1954
2.0871,1.2005
2.0877,1.1954
2.0882,1.2005
2.0887,1.2005
2.0893,1.1954
2.0898,1.1954
2.0904,1.2005
2.0909,1.1954
2.0914,1.1954
2.0920,1.2005
2.0925,1.2005
2.0930,1.1904
2.0936,1.1954
2.0941,1.2005
2.0946,1.1954
2.0952,1.1954
2.0957,1.2005
2.0963,1.2005
2.0968,1.2005
2.0973,1.1904
2.0979,1.1904
2.0984,1.2005
2.0989,1.1954
2.0995,1.1954
2.1000,1.1954
2.1005,1.2005
2.1011,1.1954
2.1016,1.1904
2.1021,1.1954
2.1027,1.1954
2.1032,1.1954
2.1038,1.1954
2.1043,1.2005
2.1048,1.1954
2.1054,1.1954
2.1059,1.1954
2.1064,1.1954
2.1070,1.1954
2.1075,1.1954
2.1080,1.1904
2.1086,1.2005
2.1091,1.2005
2.1096,1.1954
2.1102,1.2005
2.1107,1.1954
2.1113,1.1954
2.1118,1.1904
2.1123,1.1954
2.1129,1.1954
2.1134,1.1954
2.1140,1.1954
2.1145,1.2005
2.1150,1.1954
2.1156,1.2005
2.1161,1.1954
2.1166,1.1904
2.1172,1.2005
2.1177,1.1954
2.1183,1.1954
2.1188,1.1904
2.1193,1.2005
2.1199,1.1904
2.1204,1.1954
2.1209,1.1904
2.1215,1.1954
2.1220,1.1954
2.1225,1.1954
2.1231,1.1954
2.1236,1.1954
2.1242,1.1954
2.1247,1.1954
2.1252,1.1954
2.1258,1.1954
2.1263,1.1954
2.1268,1.1954
2.1274,1.1954
2.1280,1.1904
2.1285,1.1904
2.1290,1.1954
2.1296,1.1954
2.1301,1.1954
2.1306,1.1954
2.1311,1.1904
2.1317,1.1954
2.1322,1.1954
2.1327,1.1904
2.1333,1.1954
2.1338,1.1954
2.1343,1.1954
2.1349,1.1954
2.1354,1.1904
2.1360,1.1954
2.1365,1.1954
2.1370,1.1954
2.1376,1.2005
2.1381,1.1954
2.1386,1.1954
2.1392,1.1904
2.1397,1.1954
2.1402,1.1954
2.1408,1.1954
2.1413,1.1904
2.1418,1.1904
2.1424,1.1904
2.1429,1.1904
2.1434,1.1904
2.1440,1.1904
2.1445,1.1954
2.1450,1.1954
2.1456,1.1904
2.1461,1.1904
2.1466,1.1904
2.1472,1.1954
2.1477,1.1954
2.1482,1.1954
2.1488,1.1954
2.1493,1.1904
2.1498,1.1954
2.1504,1.1954
2.1509,1.1954
2.1515,1.1904
2.1520,1.1904
2.1525,1.1954
2.1531,1.1954
2.1536,1.1954
2.1541,1.1904
2.1547,1.1904
2.1552,1.1904
2.1557,1.1954
2.1563,1.1954
2.1568,1.1954
2.1573,1.1954
2.1579,1.1954
2.1584,1.1954
2.1589,1.1954
2.1595,1.1904
2.1600,1.1954
2.1605,1.1904
2.1611,1.1954
2.1616,1.1954
2.1621,1.1954
2.1627,1.1954
2.1632,1.1904
2.1637,1.1904
2.1643,1.1954
2.1648,1.1904
2.1654,1.1954
2.1659,1.1954
2.1664,1.1954
2.1670,1.1904
2.1675,1.1904
2.1680,1.1904
2.1686,1.1954
2.1691,1.1904
2.1696,1.1954
2.1702,1.1904
2.1707,1.1954
2.1712,1.1904
2.1718,1.1904
2.1723,1.1954
2.1728,1.1904
2.1734,1.1954
2.1739,1.1904
2.1744,1.1954
2.1750,1.1954
2.1755,1.1954
2.1760,1.1954
2.1766,1.1904
2.1771,1.1904
2.1777,1.1954
2.1782,1.1954
2.1787,1.1904
2.1793,1.2005
2.1798,1.1904
2.1803,1.1904
2.1809,1.1954
2.1814,1.1904
2.1819,1.1954
2.1825,1.1904
2.1830,1.1904
2.1836,1.1904
2.1841,1.1904
2.1846,1.1954
2.1852,1.1904
2.1857,1.1954
2.1862,1.1904
2.1868,1.1954
2.1873,1.1904
2.1878,1.1954
2.1884,1.1954
2.1889,1.1954
2.1894,1.1954
2.1900,1.1954
2.1905,1.1904
2.1910,1.1954
2.1916,1.1904
2.1921,1.1954
2.1926,1.1904
2.1932,1.1954
2.1937,1.1954
2.1942,1.1904
2.1948,1.1904
2.1953,1.1904
2.1958,1.1904
2.1964,1.1904
2.1969,1.1954
2.1974,1.1904
2.1980,1.1904
2.1985,1.1904
2.1991,1.1904
2.1996,1.1904
2.2001,1.1954
2.2007,1.1904
2.2012,1.1954
2.2017,1.1954
2.2023,1.1904
2.2028,1.1904
2.2033,1.1904
2.2039,1.1904
2.2044,1.1853
2.2049,1.1904
2.2055,1.1904
2.2060,1.1954
2.2065,1.1904
2.2071,1.1904
2.2076,1.1904
2.2081,1.1904
2.2087,1.1904
2.2092,1.1904
2.2097,1.1954
2.2103,1.1954
2.2108,1.1904
2.2113,1.1904
2.2119,1.1904
2.2124,1.1904
2.2130,1.1904
2.2135,1.1904
2.2140,1.1954
2.2146,1.1904
2.2151,1.1853
2.2156,1.1954
2.2162,1.1904
2.2167,1.1853
2.2172,1.1904
2.2178,1.1904
2.2183,1.1904
2.2188,1.1904
2.2194,1.1904
2.2199,1.1904
2.2204,1.1904
2.2210,1.1904
2.2215,1.1904
2.2220,1.1954
2.2226,1.1904
2.2231,1.1904
2.2236,1.1904
2.2242,1.1904
2.2247,1.1954
2.2252,1.1904
2.2258,1.1904
2.2263,1.1904
2.2269,1.1904
2.2275,1.1954
2.2280,1.1904
2.2285,1.1904
2.2291,1.1904
2.2296,1.1904
2.2302,1.1954
2.2307,1.1904
2.2312,1.1904
2.2318,1.1954
2.2323,1.1954
2.2329,1.1954
2.2334,1.1954
2.2339,1.1904
2.2345,1.1904
2.2350,1.1954
2.2356,1.1904
2.2361,1.1954
2.2366,1.1853
2.2372,1.1853
2.2377,1.1904
2.2383,1.1954
2.2388,1.1904
2.2393,1.1904
2.2399,1.1904
2.2404,1.1904
2.2409,1.1904
2.2415,1.1904
2.2420,1.1904
2.2426,1.1904
2.2431,1.1853
2.2436,1.1904
2.2442,1.1904
2.2447,1.1853
2.2453,1.1904
2.2458,1.1904
2.2463,1.1954
2.2469,1.1954
2.2474,1.1904
2.2480,1.1853
2.2485,1.1904
2.2490,1.1904
2.2496,1.1904
2.2501,1.1904
2.2507,1.1904
2.2512,1.1904
2.2517,1.1904
2.2523,1.1904
2.2528,1.1954
2.2534,1.1954
2.2539,1.1904
2.2544,1.1904
2.2550,1.1904
2.2555,1.1954
2.2561,1.1904
2.2566,1.1904
2.2571,1.1904
2.2577,1.1904
2.2582,1.1904
2.2587,1.1954
2.2593,1.1904
2.2598,1.1904
2.2604,1.1904
2.2609,1.1904
2.2614,1.1904
2.2620,1.1904
2.2625,1.1904
2.2631,1.1904
2.2636,1.1853
2.2642,1.1904
2.2647,1.1904
2.2652,1.1904
2.2658,1.1904
2.2663,1.1904
2.2669,1.1853
2.2674,1.1904
2.2679,1.1904
2.2685,1.1853
2.2690,1.1904
2.2695,1.1904
2.2701,1.1904
2.2706,1.1954
2.2712,1.1904
2.2717,1.1904
2.2722,1.1904
2.2728,1.1904
2.2733,1.1904
2.2739,1.1904
2.2744,1.1904
2.2749,1.1904
2.2755,1.1853
2.2760,1.1853
2.2765,1.1904
2.2771,1.1904
2.2776,1.1954
2.2782,1.1904
2.2787,1.1904
2.2792,1.1904
2.2798,1.1904
2.2803,1.1904
2.2809,1.1954
2.2814,1.1954
2.2819,1.1904
2.2825,1.1954
2.2830,1.1904
2.2836,1.1904
2.2841,1.1853
2.2846,1.1904
2.2852,1.1904
2.2857,1.1954
2.2863,1.1904
2.2868,1.1904
2.2873,1.1904
2.2879,1.1904
2.2884,1.1904
2.2889,1.1853
2.2895,1.1904
2.2900,1.1853
2.2905,1.1904
2.2911,1.1904
2.2916,1.1954
2.2922,1.1904
2.2927,1.1904
2.2932,1.1904
2.2938,1.1904
2.2943,1.1904
2.2948,1.1853
2.2954,1.1904
2.2959,1.1904
2.2964,1.1904
2.2970,1.1904
2.2975,1.1954
2.2980,1.1954
2.2986,1.1853
2.2991,1.1853
2.2997,1.1853
2.3002,1.1954
2.3007,1.1954
2.3013,1.1904
2.3018,1.1904
2.3023,1.1853
2.3029,1.1904
2.3034,1.1904
2.3040,1.1904
2.3045,1.1853
2.3050,1.1904
2.3056,1.1853
2.3061,1.1904
2.3066,1.1904
2.3072,1.1904
2.3077,1.1904
2.3082,1.1904
2.3088,1.1904
2.3093,1.1904
2.3099,1.1904
2.3104,1.1904
2.3109,1.1853
2.3115,1.1904
2.3120,1.1904
2.3125,1.1904
2.3131,1.1904
2.3136,1.1853
2.3141,1.1904
2.3147,1.1904
2.3152,1.1904
2.3158,1.1904
2.3163,1.1904
2.3168,1.1904
2.3174,1.1904
2.3179,1.1904
2.3184,1.1904
2.3190,1.1904
2.3195,1.1853
2.3201,1.1904
2.3206,1.1904
2.3211,1.1853
2.3217,1.1853
2.3222,1.1904
2.3227,1.1904
2.3233,1.1904
2.3238,1.1904
2.3243,1.1853
2.3249,1.1904
2.3254,1.1954
2.3259,1.1904
2.3265,1.1853
2.3270,1.1904
2.3277,1.1904
2.3282,1.1904
2.3287,1.1904
2.3293,1.1904
2.3298,1.1904
2.3303,1.1853
2.3309,1.1853
2.3314,1.1904
2.3319,1.1853
2.3325,1.1904
2.3330,1.1954
2.3335,1.1904
2.3341,1.1904
2.3346,1.1904
2.3351,1.1904
2.3357,1.1853
2.3362,1.1853
2.3367,1.1904
2.3373,1.1904
2.3378,1.1853
2.3383,1.1904
2.3389,1.1904
2.3394,1.1904
2.3399,1.1904
2.3405,1.1904
2.3410,1.1904
2.3415,1.1904
2.3421,1.1853
2.3426,1.1904
2.3431,1.1904
2.3437,1.1904
2.3442,1.1904
2.3448,1.1904
2.3453,1.1904
2.3458,1.1904
2.3464,1.1853
2.3469,1.1803
2.3474,1.1904
2.3480,1.1904
2.3485,1.1904
2.3490,1.1853
2.3496,1.1853
2.3501,1.1853
2.3506,1.1904
2.3512,1.1904
2.3517,1.1853
2.3522,1.1904
2.3528,1.1904
2.3533,1.1904
2.3538,1.1904
2.3544,1.1904
2.3549,1.1853
2.3554,1.1853
2.3560,1.1853
2.3565,1.1853
2.3571,1.1904
2.3576,1.1904
2.3581,1.1904
2.3587,1.1853
2.3592,1.1904
2.3597,1.1904
2.3603,1.1904
2.3608,1.1904
2.3613,1.1904
2.3619,1.1853
2.3624,1.1904
2.3629,1.1904
2.3635,1.1904
2.3640,1.1853
2.3645,1.1904
2.3651,1.1853
2.3656,1.1853
2.3661,1.1853
2.3667,1.1904
2.3672,1.1853
2.3677,1.1904
2.3683,1.1853
2.3688,1.1853
2.3693,1.1853
2.3699,1.1853
2.3704,1.1904
2.3710,1.1904
2.3715,1.1853
2.3720,1.1853
2.3726,1.1904
2.3731,1.1904
2.3736,1.1904
2.3742,1.1853
2.3747,1.1904
2.3752,1.1904
2.3758,1.1853
2.3763,1.1853
2.3768,1.1853
2.3774,1.1904
2.3779,1.1853
2.3784,1.1904
2.3790,1.1853
2.3795,1.1853
2.3800,1.1853
2.3806,1.1904
2.3811,1.1853
2.3816,1.1803
2.3822,1.1853
2.3827,1.1853
2.3833,1.1904
2.3838,1.1853
2.3843,1.1853
2.3849,1.1904
2.3854,1.1904
2.3859,1.1853
2.3865,1.1853
2.3870,1.1904
2.3875,1.1904
2.3881,1.1853
2.3886,1.1853
2.3891,1.1904
2.3897,1.1904
2.3902,1.1904
2.3908,1.1853
2.3913,1.1853
2.3918,1.1904
2.3924,1.1904
2.3929,1.1853
2.3934,1.1853
2.3940,1.1904
2.3945,1.1853
2.3950,1.1853
2.3956,1.1904
2.3961,1.1904
2.3966,1.1904
2.3972,1.1853
2.3977,1.1853
2.3982,1.1853
2.3988,1.1853
2.3993,1.1904
2.3998,1.1853
2.4004,1.1853
2.4009,1.1904
2.4014,1.1904
2.4020,1.1904
2.4025,1.1904
2.4031,1.1803
2.4036,1.1853
2.4041,1.1853
2.4047,1.1853
2.4052,1.1904
2.4057,1.1853
2.4063,1.1904
2.4068,1.1904
2.4073,1.1853
2.4079,1.1853
2.4084,1.1904
2.4089,1.1853
2.4095,1.1853
2.4100,1.1904
2.4105,1.1853
2.4111,1.1853
2.4116,1.1904
2.4121,1.1853
2.4127,1.1904
2.4132,1.1853
2.4137,1.1904
2.4143,1.1904
2.4148,1.1853
2.4154,1.1904
2.4159,1.1904
2.4164,1.1904
2.4170,1.1904
2.4175,1.1904
2.4180,1.1853
2.4186,1.1853
2.4191,1.1904
2.4196,1.1853
2.4202,1.1853
2.4207,1.1904
2.4212,1.1904
2.4218,1.1853
2.4223,1.1904
2.4228,1.1853
2.4234,1.1904
2.4239,1.1904
2.4244,1.1904
2.4250,1.1853
2.4255,1.1904
2.4260,1.1904
2.4266,1.1853
2.4271,1.1904
2.4277,1.1904
2.4283,1.1904
2.4288,1.1853
2.4293,1.1853
2.4299,1.1904
2.4304,1.1904
2.4310,1.1904
2.4315,1.1904
2.4320,1.1904
2.4326,1.1904
2.4331,1.1904
2.4337,1.1853
2.4342,1.1853
2.4347,1.1904
2.4353,1.1904
2.4358,1.1853
2.4363,1.1904
2.4369,1.1853
2.4374,1.1904
2.4380,1.1904
2.4385,1.1853
2.4390,1.1904
2.4396,1.1904
2.4401,1.1853
2.4407,1.1954
2.4412,1.1853
2.4417,1.1853
2.4423,1.1904
2.4428,1.1904
2.4433,1.1904
2.4439,1.1904
2.4444,1.1853
2.4450,1.1904
2.4455,1.1904
2.4460,1.1904
2.4466,1.1904
2.4471,1.1853
2.4477,1.1853
2.4482,1.1853
2.4487,1.1904
2.4493,1.1904
2.4498,1.1904
2.4503,1.1853
2.4509,1.1904
2.4514,1.1904
2.4520,1.1853
2.4525,1.1904
2.4531,1.1853
2.4536,1.1904
2.4541,1.1853
2.4547,1.1803
2.4552,1.1853
2.4558,1.1904
2.4563,1.1853
2.4568,1.1853
2.4574,1.1904
2.4579,1.1904
2.4585,1.1853
2.4590,1.1904
2.4595,1.1853
2.4601,1.1904
2.4606,1.1904
2.4611,1.1954
2.4617,1.1853
2.4622,1.1853
2.4628,1.1904
2.4633,1.1853
2.4638,1.1904
2.4644,1.1954
2.4649,1.1904
2.4655,1.1853
2.4660,1.1853
2.4665,1.1853
2.4671,1.1853
2.4676,1.1853
2.4681,1.1904
2.4687,1.1904
2.4692,1.1904
2.4698,1.1853
2.4703,1.1904
2.4708,1.1853
2.4714,1.1904
2.4719,1.1904
2.4725,1.1904
2.4730,1.1904
2.4735,1.1904
2.4741,1.1904
2.4746,1.1904
2.4751,1.1904
2.4757,1.1904
2.4762,1.1904
2.4768,1.1904
2.4773,1.1904
2.4778,1.1954
2.4784,1.1904
2.4789,1.1904
2.4795,1.1904
2.4800,1.1954
2.4805,1.1954
2.4811,1.1853
2.4816,1.1904
2.4821,1.1954
2.4827,1.1904
2.4832,1.1904
2.4838,1.1853
2.4843,1.1954
2.4848,1.1904
2.4855,1.1904
2.4861,1.1904
2.4866,1.1904
2.4871,1.1904
2.4877,1.1904
2.4882,1.1904
2.4887,1.1904
2.4893,1.1954
2.4898,1.1954
2.4903,1.1904
2.4909,1.1954
2.4914,1.1954
2.4920,1.1904
2.4925,1.1853
2.4930,1.1904
2.4936,1.1904
2.4941,1.1954
2.4946,1.1904
2.4952,1.1904
2.4957,1.1954
2.4962,1.1954
2.4968,1.1954
2.4973,1.1954
2.4978,1.1954
2.4984,1.1954
2.4989,1.1954
2.4995,1.1904
2.5000,1.1954
2.5005,1.1954
2.5011,1.1954
2.5016,1.1954
2.5021,1.1954
2.5027,1.1904
2.5032,1.1954
2.5037,1.1954
2.5043,1.1954
2.5048,1.2005
2.5053,1.1904
2.5059,1.1954
2.5064,1.1954
2.5070,1.1904
2.5075,1.1954
2.5080,1.1954
2.5086,1.1954
2.5091,1.1954
2.5096,1.2005
2.5102,1.1904
2.5107,1.1954
2.5112,1.2005
2.5118,1.2005
2.5123,1.1954
2.5128,1.1904
2.5134,1.1954
2.5139,1.1954
2.5145,1.1954
2.5150,1.2005
2.5155,1.2005
2.5161,1.1954
2.5166,1.2005
2.5172,1.2005
2.5177,1.1954
2.5182,1.2005
2.5188,1.2005
2.5193,1.2005
2.5198,1.2005
2.5204,1.2005
2.5209,1.2005
2.5215,1.2005
2.5220,1.2005
2.5225,1.2005
2.5231,1.2005
2.5236,1.2005
2.5241,1.1904
2.5247,1.2005
2.5252,1.2055
2.5258,1.2005
2.5263,1.1954
2.5268,1.2005
2.5274,1.2005
2.5279,1.2005
2.5284,1.2055
2.5290,1.2005
2.5295,1.1954
2.5301,1.2005
2.5306,1.2055
2.5312,1.2055
2.5317,1.2005
2.5322,1.2055
2.5328,1.2055
2.5333,1.2005
2.5338,1.2005
2.5344,1.2005
2.5349,1.2005
2.5354,1.2055
2.5360,1.2055
2.5365,1.2005
2.5370,1.2005
2.5376,1.1954
2.5381,1.2005
2.5386,1.2005
2.5392,1.2005
2.5397,1.2055
2.5402,1.2005
2.5408,1.2055
2.5413,1.2005
2.5418,1.2005
2.5424,1.2005
2.5429,1.2055
2.5434,1.2055
2.5440,1.2005
2.5445,1.2055
2.5455,1.2055
2.5460,1.2005
2.5465,1.2005
2.5471,1.2055
2.5476,1.2055
2.5481,1.2055
2.5487,1.2055
2.5492,1.2055
2.5497,1.2005
2.5503,1.2055
2.5508,1.2005
2.5513,1.2106
2.5519,1.2055
2.5524,1.2055
2.5529,1.2055
2.5535,1.2055
2.5540,1.2055
2.5545,1.2055
2.5551,1.2055
2.5556,1.2005
2.5561,1.2055
2.5567,1.2055
2.5572,1.2005
2.5577,1.2005
2.5582,1.2005
2.5588,1.2055
2.5593,1.2055
2.5598,1.2106
2.5604,1.2055
2.5609,1.2055
2.5614,1.2055
2.5620,1.2055
2.5625,1.2005
2.5630,1.2055
2.5635,1.2005
2.5641,1.2055
2.5646,1.2005
2.5651,1.2055
2.5657,1.2106
2.5662,1.2055
2.5667,1.2106
2.5673,1.2055
2.5678,1.2055
2.5683,1.2005
2.5688,1.2055
2.5694,1.2005
2.5699,1.2055
2.5704,1.2055
2.5710,1.2106
2.5715,1.2055
2.5720,1.2055
2.5726,1.2055
2.5731,1.2005
2.5736,1.2055
2.5742,1.2055
2.5747,1.2055
2.5752,1.2055
2.5757,1.2055
2.5763,1.2055
2.5768,1.2055
2.5773,1.2055
2.5779,1.2055
2.5784,1.2106
2.5789,1.2055
2.5795,1.2106
2.5800,1.2055
2.5805,1.2055
2.5810,1.2055
2.5816,1.2055
2.5821,1.2106
2.5826,1.2055
2.5832,1.2055
2.5837,1.2106
2.5842,1.2055
2.5848,1.2106
2.5853,1.2106
2.5858,1.2106
2.5864,1.2055
2.5869,1.2055
2.5874,1.2055
2.5880,1.2055
2.5885,1.2055
2.5890,1.2055
2.5896,1.2055
2.5901,1.2106
2.5906,1.2106
2.5912,1.2106
2.5917,1.2055
2.5922,1.2055
2.5928,1.2055
2.5933,1.2055
2.5938,1.2106
2.5944,1.2055
2.5949,1.2106
2.5954,1.2106
2.5960,1.2055
2.5965,1.2106
2.5970,1.2055
2.5976,1.2055
2.5981,1.2106
2.5986,1.2106
2.5992,1.2106
2.5997,1.2106
2.6002,1.2055
2.6008,1.2106
2.6013,1.2106
2.6018,1.2106
2.6023,1.2055
2.6029,1.2106
2.6034,1.2055
2.6039,1.2055
2.6045,1.2055
2.6050,1.2055
2.6055,1.2055
2.6061,1.2055
2.6066,1.2106
2.6071,1.2005
2.6077,1.2055
2.6082,1.2106
2.6087,1.2106
2.6093,1.2106
2.6098,1.2156
2.6103,1.2106
2.6109,1.2106
2.6114,1.2106
2.6119,1.2106
2.6125,1.2106
2.6130,1.2106
2.6135,1.2055
2.6141,1.2106
2.6146,1.2106
2.6151,1.2106
2.6157,1.2106
2.6162,1.2156
2.6167,1.2055
2.6173,1.2156
2.6178,1.2156
2.6183,1.2106
2.6189,1.2106
2.6194,1.2156
2.6199,1.2106
2.6205,1.2106
2.6210,1.2106
2.6215,1.2106
2.6220,1.2156
2.6226,1.2106
2.6231,1.2106
2.6236,1.2106
2.6242,1.2106
2.6247,1.2106
2.6252,1.2106
2.6258,1.2106
2.6263,1.2156
2.6268,1.2055
2.6274,1.2106
2.6279,1.2106
2.6284,1.2156
2.6290,1.2156
2.6296,1.2055
2.6301,1.2106
2.6307,1.2106
2.6312,1.2156
2.6317,1.2106
2.6323,1.2106
2.6328,1.2106
2.6334,1.2106
2.6339,1.2156
2.6344,1.2106
2.6350,1.2106
2.6355,1.2106
2.6360,1.2106
2.6366,1.2106
2.6371,1.2055
